match_link,match_datetime,edition,phase_label,phase_type,home_team,score,away_team,winner_team,winner_home_away,aet,location,attendance_number,referee_name,referee_country,is_wo,home_score,away_score
,1938-06-5 17:00:00,1938,knockout stage,finals,Sweden,0–0,Austria,Sweden,home,"Stade Gerland, Lyon",,0,,,True,4,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13 15:00:00,1930,Group 1,groups,France,4–1,Mexico,France,home,False,"Estadio Pocitos, Montevideo",4444,Domingo Lombardi ,Uruguay,False,4,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1085,1930-07-15 16:00:00,1930,Group 1,groups,Argentina,1–0,France,Argentina,home,False,"Estadio Parque Central, Montevideo",23409,Almeida Rêgo ,Brazil,False,1,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1095,1930-07-16 14:45:00,1930,Group 1,groups,Chile,3–0,Mexico,Chile,home,False,"Estadio Parque Central, Montevideo",9249,Henri Christophe ,Belgium,False,3,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1094,1930-07-19 12:50:00,1930,Group 1,groups,Chile,1–0,France,Chile,home,False,"Estadio Centenario, Montevideo",2000,Anibal Tejada ,Uruguay,False,1,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19 15:00:00,1930,Group 1,groups,Argentina,6–3,Mexico,Argentina,home,False,"Estadio Centenario, Montevideo",42100,Ulises Saucedo ,Bolivia,False,6,3
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1084,1930-07-22 14:45:00,1930,Group 1,groups,Argentina,3–1,Chile,Argentina,home,False,"Estadio Centenario, Montevideo",41459,John Langenus ,Belgium,False,3,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1093,1930-07-14 12:45:00,1930,Group 2,groups,Yugoslavia,2–1,Brazil,Yugoslavia,home,False,"Estadio Parque Central, Montevideo",24059,Aníbal Tejada ,Uruguay,False,2,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1092,1930-07-17 12:45:00,1930,Group 2,groups,Yugoslavia,4–0,Bolivia,Yugoslavia,home,False,"Estadio Parque Central, Montevideo",18306,Francisco Mateucci ,Uruguay,False,4,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1091,1930-07-20 13:00:00,1930,Group 2,groups,Brazil,4–0,Bolivia,Brazil,home,False,"Estadio Centenario, Montevideo",25466,Thomas Balvay ,France,False,4,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1098,1930-07-14 14:50:00,1930,Group 3,groups,Romania,3–1,Peru,Romania,home,False,"Estadio Pocitos, Montevideo",2549,Alberto Warnken ,Chile,False,3,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1099,1930-07-18 14:30:00,1930,Group 3,groups,Uruguay,1–0,Peru,Uruguay,home,False,"Estadio Centenario, Montevideo",57735,John Langenus ,Belgium,False,1,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1100,1930-07-21 14:50:00,1930,Group 3,groups,Uruguay,4–0,Romania,Uruguay,home,False,"Estadio Centenario, Montevideo",70022,Almeida Rêgo ,Brazil,False,4,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1090,1930-07-13 15:00:00,1930,Group 4,groups,United States,3–0,Belgium,United States,home,False,"Estadio Parque Central, Montevideo",18346,José Macías ,Argentina,False,3,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1097,1930-07-17 14:45:00,1930,Group 4,groups,United States,3–0,Paraguay,United States,home,False,"Estadio Parque Central, Montevideo",18306,José Macías ,Argentina,False,3,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1089,1930-07-20 15:00:00,1930,Group 4,groups,Paraguay,1–0,Belgium,Paraguay,home,False,"Estadio Centenario, Montevideo",12000,Ricardo Vallarino ,Uruguay,False,1,0
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26 14:45:00,1930,knockout stage,finals,Argentina,6–1,United States,Argentina,home,False,"Estadio Centenario, Montevideo",72886,John Langenus ,Belgium,False,6,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27 14:45:00,1930,knockout stage,finals,Uruguay,6–1,Yugoslavia,Uruguay,home,False,"Estadio Centenario, Montevideo",79867,Gilberto de Almeida Rêgo ,Brazil,False,6,1
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30 14:15:00,1930,knockout stage,finals,Uruguay,4–2,Argentina,Uruguay,home,False,"Estadio Centenario, Montevideo",68346,John Langenus ,Belgium,False,4,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1111,1934-05-27 16:00:00,1934,knockout stage,finals,Spain,3–1,Brazil,Spain,home,False,"Stadio Luigi Ferraris, Genoa",21000,Alfred Birlem ,Germany,False,3,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1119,1934-05-27 16:00:00,1934,knockout stage,finals,Hungary,4–2,Egypt,Hungary,home,False,"Stadio Giorgio Ascarelli, Naples",9000,Rinaldo Barlassina ,Italy,False,4,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1133,1934-05-27 16:00:00,1934,knockout stage,finals,Switzerland,3–2,Netherlands,Switzerland,home,False,"Stadio San Siro, Milan",33000,Ivan Eklind ,Sweden,False,3,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1135,1934-05-27 16:00:00,1934,knockout stage,finals,Italy,7–1,United States,Italy,home,False,"Stadio Nazionale PNF, Rome",25000,René Mercet ,Switzerland,False,7,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1141,1934-05-27 16:00:00,1934,knockout stage,finals,Czechoslovakia,2–1,Romania,Czechoslovakia,home,False,"Stadio Littorio, Trieste",9000,John Langenus ,Belgium,False,2,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1102,1934-05-27 16:00:00,1934,knockout stage,finals,Sweden,3–2,Argentina,Sweden,home,False,"Stadio Littoriale, Bologna",14000,Eugen Braun ,Austria,False,3,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1104,1934-05-27 16:00:00,1934,knockout stage,finals,Austria,3–2 (a.e.t.),France,Austria,home,True,"Stadio Benito Mussolini, Turin",16000,Johannes van Moorsel ,Netherlands,False,3,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1108,1934-05-27 16:00:00,1934,knockout stage,finals,Germany,5–2,Belgium,Germany,home,False,"Stadio Giovanni Berta, Florence",8000,Francesco Mattea ,Italy,False,5,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1106,1934-05-31 16:30:00,1934,knockout stage,finals,Austria,2–1,Hungary,Austria,home,False,"Stadio Littoriale, Bologna",23000,Francesco Mattea ,Italy,False,2,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1122,1934-05-31 16:30:00,1934,knockout stage,finals,Italy,1–1 (a.e.t.),Spain,,,True,"Stadio Giovanni Berta, Florence",35000,Louis Baert ,Belgium,False,1,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1129,1934-05-31 16:30:00,1934,knockout stage,finals,Germany,2–1,Sweden,Germany,home,False,"Stadio San Siro, Milan",3000,Rinaldo Barlassina ,Italy,False,2,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1143,1934-05-31 16:30:00,1934,knockout stage,finals,Czechoslovakia,3–2,Switzerland,Czechoslovakia,home,False,"Stadio Benito Mussolini, Turin",12000,Alois Beranek ,Austria,False,3,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1123,1934-06-01 16:30:00,1934,knockout stage,finals,Italy,1–0,Spain,Italy,home,False,"Stadio Giovanni Berta, Florence",43000,René Mercet ,Switzerland,False,1,0
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1107,1934-06-03 16:30:00,1934,knockout stage,finals,Italy,1–0,Austria,Italy,home,False,"Stadio San Siro, Milan",35000,Ivan Eklind ,Sweden,False,1,0
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1130,1934-06-03 16:30:00,1934,knockout stage,finals,Czechoslovakia,3–1,Germany,Czechoslovakia,home,False,"Stadio Nazionale PNF, Rome",15000,Rinaldo Barlassina ,Italy,False,3,1
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1105/,1934-06-07 18:00:00,1934,knockout stage,finals,Germany,3–2,Austria,Germany,home,False,"Stadio Giorgio Ascarelli, Naples",7000,Albino Carraro ,Italy,False,3,2
https://www.fifa.com/worldcup/archive/italy1934/matches/match/1134,1934-06-10 17:00:00,1934,knockout stage,finals,Italy,2–1 (a.e.t.),Czechoslovakia,Italy,home,True,"Stadio Nazionale PNF, Rome",55000,Ivan Eklind ,Sweden,False,2,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1165,1938-06-04 17:00:00,1938,knockout stage,finals,Switzerland,1–1 (a.e.t.),Germany,,,True,"Parc des Princes, Paris",27152,John Langenus ,Belgium,False,1,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1173,1938-06-05 17:00:00,1938,knockout stage,finals,Hungary,6–0,Dutch East Indies,Hungary,home,False,"Vélodrome Municipal, Reims",9000,Roger Conrié ,France,False,6,0
https://www.fifa.com/worldcup/archive/france1938/matches/match/1156,1938-06-05 17:00:00,1938,knockout stage,finals,Cuba,3–3 (a.e.t.),Romania,,,True,"Stade du T.O.E.C., Toulouse",7000,Giuseppe Scarpi ,Italy,False,3,3
https://www.fifa.com/worldcup/archive/france1938/matches/match/1146,1938-06-05 17:00:00,1938,knockout stage,finals,France,3–1,Belgium,France,home,False,"Stade Olympique de Colombes, Colombes",30454,Hans Wüthrich ,Switzerland,False,3,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1179,1938-06-05 17:00:00,1938,knockout stage,finals,Italy,2–1 (a.e.t.),Norway,Italy,home,True,"Stade Vélodrome, Marseille",19000,Alois Beranek ,Germany,False,2,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1150,1938-06-05 17:30:00,1938,knockout stage,finals,Brazil,6–5 (a.e.t.),Poland,Brazil,home,True,"Stade de la Meinau, Strasbourg",13452,Ivan Eklind ,Sweden,False,6,5
https://www.fifa.com/worldcup/archive/france1938/matches/match/1172,1938-06-05 18:30:00,1938,knockout stage,finals,Czechoslovakia,3–0 (a.e.t.),Netherlands,Czechoslovakia,home,True,"Stade municipal, Le Havre",11000,Lucien Leclerq ,France,False,3,0
https://www.fifa.com/worldcup/archive/france1938/matches/match/1166,1938-06-09 18:00:00,1938,knockout stage,finals,Switzerland,4–2,Germany,Switzerland,home,False,"Parc des Princes, Paris",20025,Ivan Eklind ,Sweden,False,4,2
https://www.fifa.com/worldcup/archive/france1938/matches/match/1157,1938-06-09 18:00:00,1938,knockout stage,finals,Cuba,2–1,Romania,Cuba,home,False,"Stade du T.O.E.C., Toulouse",8000,Alfred Birlem ,Germany,False,2,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1175,1938-06-12 17:00:00,1938,knockout stage,finals,Hungary,2–0,Switzerland,Hungary,home,False,"Stade Victor Boucquey, Lille",15000,Rinaldo Barlassina ,Italy,False,2,0
https://www.fifa.com/worldcup/archive/france1938/matches/match/1158,1938-06-12 17:00:00,1938,knockout stage,finals,Sweden,8–0,Cuba,Sweden,home,False,"Stade du Fort Carré, Antibes",7000,Augustin Krist ,Czechoslovakia,False,8,0
https://www.fifa.com/worldcup/archive/france1938/matches/match/1164,1938-06-12 17:00:00,1938,knockout stage,finals,Italy,3–1,France,Italy,home,False,"Stade Olympique de Colombes, Colombes",58455,Louis Baert ,Belgium,False,3,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1152,1938-06-12 17:00:00,1938,knockout stage,finals,Brazil,1–1 (a.e.t.),Czechoslovakia,,,True,"Parc Lescure, Bordeaux",22021,Pál von Hertzka ,Hungary,False,1,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1153,1938-06-14 18:00:00,1938,knockout stage,finals,Brazil,2–1,Czechoslovakia,Brazil,home,False,"Parc Lescure, Bordeaux",18141,Georges Capdeville ,France,False,2,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1176,1938-06-16 18:00:00,1938,knockout stage,finals,Hungary,5–1,Sweden,Hungary,home,False,"Parc des Princes, Paris",20000,Lucien Leclerq ,France,False,5,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1149,1938-06-16 18:00:00,1938,knockout stage,finals,Italy,2–1,Brazil,Italy,home,False,"Stade Vélodrome, Marseille",33000,Hans Wüthrich ,Switzerland,False,2,1
https://www.fifa.com/worldcup/archive/france1938/matches/match/1151,1938-06-19 17:00:00,1938,knockout stage,finals,Brazil,4–2,Sweden,Brazil,home,False,"Parc Lescure, Bordeaux",12000,John Langenus ,Belgium,False,4,2
https://www.fifa.com/worldcup/archive/france1938/matches/match/1174,1938-06-19 17:00:00,1938,knockout stage,finals,Italy,4–2,Hungary,Italy,home,False,"Stade Olympique de Colombes, Paris",45000,Georges Capdeville ,France,False,4,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1187,1950-06-24 15:00:00,1950,Group 1,groups,Brazil,4–0,Mexico,Brazil,home,False,"Estádio do Maracanã, Rio de Janeiro",81649,George Reader ,England,False,4,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1230,1950-06-25 15:00:00,1950,Group 1,groups,Yugoslavia,3–0,Switzerland,Yugoslavia,home,False,"Estádio Independência, Belo Horizonte",7336,Giovanni Galeati ,Italy,False,3,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1188,1950-06-28 15:00:00,1950,Group 1,groups,Brazil,2–2,Switzerland,,,False,"Estádio do Pacaembu, São Paulo",42032,Ramón Azón Romá ,Spain,False,2,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28 15:00:00,1950,Group 1,groups,Yugoslavia,4–1,Mexico,Yugoslavia,home,False,"Estádio dos Eucaliptos, Porto Alegre",11078,Reginald Leafe ,England,False,4,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1191,1950-07-01 15:00:00,1950,Group 1,groups,Brazil,2–0,Yugoslavia,Brazil,home,False,"Estádio do Maracanã, Rio de Janeiro",142429,Benjamin Griffiths ,Wales,False,2,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1222,1950-07-02 15:40:00,1950,Group 1,groups,Switzerland,2–1,Mexico,Switzerland,home,False,"Estádio dos Eucaliptos, Porto Alegre",3580,Ivan Eklind ,Sweden,False,2,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1192,1950-06-25 15:00:00,1950,Group 2,groups,England,2–0,Chile,England,home,False,"Estádio do Maracanã, Rio de Janeiro",29703,Karel van der Meer ,Netherlands,False,2,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1208,1950-06-25 15:00:00,1950,Group 2,groups,Spain,3–1,United States,Spain,home,False,"Estádio Durival de Britto, Curitiba",9511,Mário Vianna ,Brazil,False,3,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1193,1950-06-29 15:00:00,1950,Group 2,groups,Spain,2–0,Chile,Spain,home,False,"Estádio do Maracanã, Rio de Janeiro",19790,Alberto Malcher ,Brazil,False,2,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1202,1950-06-29 15:00:00,1950,Group 2,groups,United States,1–0,England,United States,home,False,"Estádio Independência, Belo Horizonte",10151,Generoso Dattilo ,Italy,False,1,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1199,1950-07-02 15:00:00,1950,Group 2,groups,Spain,1–0,England,Spain,home,False,"Estádio do Maracanã, Rio de Janeiro",74462,Giovanni Galeati ,Italy,False,1,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02 15:00:00,1950,Group 2,groups,Chile,5–2,United States,Chile,home,False,"Estádio Ilha do Retiro, Recife",8501,Mário Gardelli ,Brazil,False,5,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25 15:00:00,1950,Group 3,groups,Sweden,3–2,Italy,Sweden,home,False,"Estádio do Pacaembu, São Paulo",36502,Jean Lutz ,Switzerland,False,3,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1228,1950-06-29 15:30:00,1950,Group 3,groups,Sweden,2–2,Paraguay,,,False,"Estádio Durival Britto, Curitiba",7903,George Mitchell ,Scotland,False,2,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1218,1950-07-02 15:00:00,1950,Group 3,groups,Italy,2–0,Paraguay,Italy,home,False,"Estádio do Pacaembu, São Paulo",25811,Arthur Ellis ,England,False,2,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02 15:00:00,1950,Group 4,groups,Uruguay,8–0,Bolivia,Uruguay,home,False,"Estádio Independência, Belo Horizonte",5284,George Reader ,England,False,8,0
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1207,1950-07-09 15:00:00,1950,final round,groups,Uruguay,2–2,Spain,,,False,"Estádio do Pacaembu, São Paulo",44802,Benjamin Griffiths ,Wales,False,2,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09 15:00:00,1950,final round,groups,Brazil,7–1,Sweden,Brazil,home,False,"Estádio do Maracanã, Rio de Janeiro",138886,Arthur Ellis ,England,False,7,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13 15:00:00,1950,final round,groups,Brazil,6–1,Spain,Brazil,home,False,"Estádio do Maracanã, Rio de Janeiro",152772,Reginald Leafe ,England,False,6,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13 15:00:00,1950,final round,groups,Uruguay,3–2,Sweden,Uruguay,home,False,"Estádio do Pacaembu, São Paulo",7987,Giovanni Galeati ,Italy,False,3,2
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1206,1950-07-16 15:00:00,1950,final round,groups,Sweden,3–1,Spain,Sweden,home,False,"Estádio do Pacaembu, São Paulo",11227,Karel van der Meer ,Netherlands,False,3,1
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1190,1950-07-16 15:00:00,1950,final round,groups,Uruguay,2–1,Brazil,Uruguay,home,False,"Estádio do Maracanã, Rio de Janeiro",173850,George Reader ,England,False,2,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1249,1954-06-16 18:00:00,1954,Group 1,groups,Brazil,5–0,Mexico,Brazil,home,False,"Charmilles Stadium, Geneva",13470,Raymon Wyssling ,Switzerland,False,5,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1276,1954-06-16 18:00:00,1954,Group 1,groups,Yugoslavia,1–0,France,Yugoslavia,home,False,"Stade Olympique de la Pontaise, Lausanne",16000,Benjamin Griffiths ,Wales,False,1,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1252,1954-06-19 17:00:00,1954,Group 1,groups,Brazil,1–1 (a.e.t.),Yugoslavia,,,True,"Stade Olympique de la Pontaise, Lausanne",24637,Charlie Faultless ,Scotland,False,1,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1275,1954-06-19 17:10:00,1954,Group 1,groups,France,3–2,Mexico,France,home,False,"Charmilles Stadium, Geneva",19000,Manuel Asensi ,Spain,False,3,2
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17 18:00:00,1954,Group 2,groups,West Germany,4–1,Turkey,West Germany,home,False,"Wankdorf Stadium, Bern",28000,Jose da Costa Vieira ,Portugal,False,4,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17 18:00:00,1954,Group 2,groups,Hungary,9–0,South Korea,Hungary,home,False,"Hardturm Stadium, Zürich",13000,Raymond Vincenti ,France,False,9,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20 16:50:00,1954,Group 2,groups,Hungary,8–3,West Germany,Hungary,home,False,"St. Jakob Stadium, Basel",56000,William Ling ,England,False,8,3
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20 17:00:00,1954,Group 2,groups,Turkey,7–0,South Korea,Turkey,home,False,"Charmilles Stadium, Geneva",3541,Esteban Marino ,Uruguay,False,7,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23 18:00:00,1954,Group 2,groups,West Germany,7–2,Turkey,West Germany,home,False,"Hardturm Stadium, Zürich",17000,Raymond Vincenti ,France,False,7,2
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1315,1954-06-16 18:00:00,1954,Group 3,groups,Uruguay,2–0,Czechoslovakia,Uruguay,home,False,"Wankdorf Stadium, Bern",20500,Arthur Ellis ,England,False,2,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1236,1954-06-16 18:00:00,1954,Group 3,groups,Austria,1–0,Scotland,Austria,home,False,"Hardturm Stadium, Zürich",25000,Laurent Franken ,Belgium,False,1,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19 16:50:00,1954,Group 3,groups,Uruguay,7–0,Scotland,Uruguay,home,False,"St. Jakob Stadium, Basel",34000,Vincenzo Orlandini ,Italy,False,7,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19 17:00:00,1954,Group 3,groups,Austria,5–0,Czechoslovakia,Austria,home,False,"Hardturm Stadium, Zürich",26000,Vasa Stefanovic ,Yugoslavia,False,5,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1300,1954-06-17 17:50:00,1954,Group 4,groups,Switzerland,2–1,Italy,Switzerland,home,False,"Stade Olympique de la Pontaise, Lausanne",40749,Mario Vianna ,Brazil,False,2,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1240,1954-06-17 18:10:00,1954,Group 4,groups,England,4–4 (a.e.t.),Belgium,,,True,"St. Jakob Stadium, Basel",14000,Emil Schmetzer ,West Germany,False,4,4
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1243,1954-06-20 17:00:00,1954,Group 4,groups,Italy,4–1,Belgium,Italy,home,False,"Cornaredo Stadium, Lugano",24000,Carl Erich Steiner ,Austria,False,4,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1263,1954-06-20 17:10:00,1954,Group 4,groups,England,2–0,Switzerland,England,home,False,"Wankdorf Stadium, Bern",43119,Istvan Zsolt ,Hungary,False,2,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1301,1954-06-23 18:00:00,1954,Group 4,groups,Switzerland,4–1,Italy,Switzerland,home,False,"St. Jakob Stadium, Basel",28655,Benjamin Griffiths ,Wales,False,4,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26 17:00:00,1954,knockout stage,finals,Austria,7–5,Switzerland,Austria,home,False,"Stade Olympique de la Pontaise, Lausanne",30340,Charlie Faultless ,Scotland,False,7,5
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1264,1954-06-26 17:00:00,1954,knockout stage,finals,Uruguay,4–2,England,Uruguay,home,False,"St. Jakob Stadium, Basel",28000,Carl Erich Steiner ,Austria,False,4,2
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1285,1954-06-27 17:00:00,1954,knockout stage,finals,West Germany,2–0,Yugoslavia,West Germany,home,False,"Charmilles Stadium, Geneva",17000,Istvan Zsolt ,Hungary,False,2,0
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1248,1954-06-27 17:00:00,1954,knockout stage,finals,Hungary,4–2,Brazil,Hungary,home,False,"Wankdorf Stadium, Bern",40000,Arthur Ellis ,England,False,4,2
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1233,1954-06-30 18:00:00,1954,knockout stage,finals,West Germany,6–1,Austria,West Germany,home,False,"St. Jakob Stadium, Basel",58000,Vincenzo Orlandini ,Italy,False,6,1
https://www.auf.org.uy/copamundial-hungria-vs-uruguay-19540630/,1954-06-30 18:00:00,1954,knockout stage,finals,Hungary,4–2 (a.e.t.),Uruguay,Hungary,home,True,"Stade Olympique de la Pontaise, Lausanne",45000,Benjamin Griffiths ,Wales,False,4,2
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1239,1954-07-03 17:00:00,1954,knockout stage,finals,Austria,3–1,Uruguay,Austria,home,False,"Hardturm Stadium, Zürich",32000,Raymon Wyssling ,Switzerland,False,3,1
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1278,1954-07-04 17:00:00,1954,knockout stage,finals,West Germany,3–2,Hungary,West Germany,home,False,"Wankdorf Stadium, Bern",62500,William Ling ,England,False,3,2
https://www.ceroacero.es/match.php?id=4186,1958-06-08 19:00:00,1958,Group 1,groups,Argentina,1–3,West Germany,West Germany,away,False,"Malmö Stadion, Malmö",31156,Reginald Leafe ,England,False,1,3
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1421,1958-06-08 19:00:00,1958,Group 1,groups,Northern Ireland,1–0,Czechoslovakia,Northern Ireland,home,False,"Örjans Vall, Halmstad",10647,Fritz Seipelt ,Austria,False,1,0
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1391,1958-06-11 19:00:00,1958,Group 1,groups,West Germany,2–2,Czechoslovakia,,,False,"Olympiastadion, Helsingborg",25000,Arthur Edward Ellis ,England,False,2,2
https://www.ceroacero.es/match.php?id=4188,1958-06-11 19:00:00,1958,Group 1,groups,Argentina,3–1,Northern Ireland,Argentina,home,False,"Örjans Vall, Halmstad",14174,Sten Ahlner ,Sweden,False,3,1
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1389/index.html#nosticky,1958-06-15 19:00:00,1958,Group 1,groups,West Germany,2–2,Northern Ireland,,,False,"Malmö Stadion, Malmö",21990,Joaquim Campos ,Portugal,False,2,2
https://www.fifa.com/tournaments/mens/worldcup/1958sweden/match-center/1325,1958-06-15 19:00:00,1958,Group 1,groups,Czechoslovakia,6–1,Argentina,Czechoslovakia,home,False,"Olympiastadion, Helsingborg",16418,Arthur Edward Ellis ,England,False,6,1
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1422,1958-06-17 19:00:00,1958,Group 1,groups,Northern Ireland,2–1 (a.e.t.),Czechoslovakia,Northern Ireland,home,True,"Malmö Stadion, Malmö",6196,Maurice Guigue ,France,False,2,1
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1386,1958-06-08 19:00:00,1958,Group 2,groups,France,7–3,Paraguay,France,home,False,"Idrottsparken, Norrköping",16518,Juan Gardeazábal Garay ,Spain,False,7,3
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1434,1958-06-08 19:00:00,1958,Group 2,groups,Yugoslavia,1–1,Scotland,,,False,"Arosvallen, Västerås",9591,Raymond Wyssling ,Switzerland,False,1,1
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1388,1958-06-11 19:00:00,1958,Group 2,groups,Yugoslavia,3–2,France,Yugoslavia,home,False,"Arosvallen, Västerås",12217,Benjamin Griffiths ,Wales,False,3,2
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1423,1958-06-11 19:00:00,1958,Group 2,groups,Paraguay,3–2,Scotland,Paraguay,home,False,"Idrottsparken, Norrköping",11665,Vincenzo Orlandini ,Italy,False,3,2
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1387,1958-06-15 19:00:00,1958,Group 2,groups,France,2–1,Scotland,France,home,False,"Eyravallen, Örebro",13554,Juan Regis Brozzi ,Argentina,False,2,1
https://www.fifa.com/worldcup/archive/sweden1958/matches/match/1426,1958-06-15 19:00:00,1958,Group 2,groups,Paraguay,3–3,Yugoslavia,,,False,"Tunavallen, Eskilstuna",13103,Martin Macko ,Czechoslovakia,False,3,3
